,k,network_n,search_n,jumps
2626,5,6,26,2
2627,5,6,27,2
2628,5,6,28,3
2629,5,6,29,2
2630,5,6,30,3
2631,5,6,31,2
2632,5,6,32,2
2633,5,6,33,4
2634,5,6,34,0
2635,5,6,35,3
2636,5,6,36,3
2637,5,6,37,1
2638,5,6,38,2
2639,5,6,39,2
2640,5,6,40,2
2641,5,6,41,3
2642,5,6,42,4
2643,5,6,43,4
2644,5,6,44,3
2645,5,6,45,3
2646,5,6,46,3
2647,5,6,47,3
2648,5,6,48,4
2649,5,6,49,3
2650,5,6,50,2
2651,5,6,51,5
2652,5,6,52,3
2653,5,6,53,3
2654,5,6,54,1
2655,5,6,55,3
2656,5,6,56,3
2657,5,6,57,0
2658,5,6,58,3
2659,5,6,59,2
2660,5,6,60,4
2661,5,6,61,3
2662,5,6,62,3
2663,5,6,63,3
2664,5,6,64,0
2665,5,6,65,4
2666,5,6,66,4
2667,5,6,67,3
2668,5,6,68,4
2669,5,6,69,0
2670,5,6,70,3
2671,5,6,71,3
2672,5,6,72,3
2673,5,6,73,4
2674,5,6,74,1
2675,5,6,75,3
2676,5,6,76,2
2677,5,6,77,2
2678,5,6,78,3
2679,5,6,79,2
2680,5,6,80,0
2681,5,6,81,4
2682,5,6,82,1
2683,5,6,83,2
2684,5,6,84,2
2685,5,6,85,4
2686,5,6,86,4
2687,5,6,87,2
2688,5,6,88,1
2689,5,6,89,1
2690,5,6,90,1
2691,5,6,91,2
2692,5,6,92,3
2693,5,6,93,3
2694,5,6,94,2
2695,5,6,95,0
2696,5,6,96,4
2697,5,6,97,4
2698,5,6,98,3
2699,5,6,99,2
2700,5,7,0,3
2701,5,7,1,3
2702,5,7,2,2
2703,5,7,3,3
2704,5,7,4,2
2705,5,7,5,2
2706,5,7,6,4
2707,5,7,7,3
2708,5,7,8,2
2709,5,7,9,2
2710,5,7,10,3
2711,5,7,11,2
2712,5,7,12,4
2713,5,7,13,3
2714,5,7,14,3
2715,5,7,15,2
2716,5,7,16,2
2717,5,7,17,3
2718,5,7,18,3
2719,5,7,19,2
2720,5,7,20,2
2721,5,7,21,2
2722,5,7,22,3
2723,5,7,23,3
2724,5,7,24,3
2725,5,7,25,3
2726,5,7,26,3
2727,5,7,27,3
2728,5,7,28,3
2729,5,7,29,2
2730,5,7,30,3
2731,5,7,31,3
2732,5,7,32,4
2733,5,7,33,3
2734,5,7,34,2
2735,5,7,35,4
2736,5,7,36,2
2737,5,7,37,3
2738,5,7,38,2
2739,5,7,39,0
2740,5,7,40,0
2741,5,7,41,1
2742,5,7,42,3
2743,5,7,43,2
2744,5,7,44,3
2745,5,7,45,3
2746,5,7,46,2
2747,5,7,47,2
2748,5,7,48,3
2749,5,7,49,5
2750,5,7,50,2
2751,5,7,51,2
2752,5,7,52,2
2753,5,7,53,3
2754,5,7,54,2
2755,5,7,55,5
2756,5,7,56,3
2757,5,7,57,4
2758,5,7,58,0
2759,5,7,59,2
2760,5,7,60,2
2761,5,7,61,2
2762,5,7,62,3
2763,5,7,63,3
2764,5,7,64,3
2765,5,7,65,5
2766,5,7,66,4
2767,5,7,67,2
2768,5,7,68,2
2769,5,7,69,3
2770,5,7,70,4
2771,5,7,71,3
2772,5,7,72,1
2773,5,7,73,0
2774,5,7,74,3
2775,5,7,75,3
2776,5,7,76,3
2777,5,7,77,3
2778,5,7,78,1
2779,5,7,79,3
2780,5,7,80,0
2781,5,7,81,5
2782,5,7,82,3
2783,5,7,83,2
2784,5,7,84,2
2785,5,7,85,3
2786,5,7,86,3
2787,5,7,87,1
2788,5,7,88,0
2789,5,7,89,3
2790,5,7,90,3
2791,5,7,91,3
2792,5,7,92,1
2793,5,7,93,2
2794,5,7,94,4
2795,5,7,95,3
2796,5,7,96,3
2797,5,7,97,3
2798,5,7,98,3
2799,5,7,99,2
2800,5,8,0,2
2801,5,8,1,3
2802,5,8,2,3
2803,5,8,3,2
2804,5,8,4,3
2805,5,8,5,4
2806,5,8,6,2
2807,5,8,7,3
2808,5,8,8,1
2809,5,8,9,1
2810,5,8,10,3
2811,5,8,11,0
2812,5,8,12,4
2813,5,8,13,4
2814,5,8,14,3
2815,5,8,15,2
2816,5,8,16,3
2817,5,8,17,3
2818,5,8,18,2
2819,5,8,19,0
2820,5,8,20,2
2821,5,8,21,4
2822,5,8,22,2
2823,5,8,23,3
2824,5,8,24,2
2825,5,8,25,4
2826,5,8,26,3
2827,5,8,27,2
2828,5,8,28,3
2829,5,8,29,3
2830,5,8,30,2
2831,5,8,31,2
2832,5,8,32,3
2833,5,8,33,1
2834,5,8,34,2
2835,5,8,35,2
2836,5,8,36,2
2837,5,8,37,2
2838,5,8,38,2
2839,5,8,39,2
2840,5,8,40,4
2841,5,8,41,2
2842,5,8,42,3
2843,5,8,43,1
2844,5,8,44,1
2845,5,8,45,4
2846,5,8,46,2
2847,5,8,47,2
2848,5,8,48,2
2849,5,8,49,3
2850,5,8,50,4
2851,5,8,51,2
2852,5,8,52,2
2853,5,8,53,2
2854,5,8,54,3
2855,5,8,55,1
2856,5,8,56,2
2857,5,8,57,5
2858,5,8,58,3
2859,5,8,59,0
2860,5,8,60,2
2861,5,8,61,3
2862,5,8,62,3
2863,5,8,63,1
2864,5,8,64,3
2865,5,8,65,3
2866,5,8,66,4
2867,5,8,67,2
2868,5,8,68,1
2869,5,8,69,2
2870,5,8,70,2
2871,5,8,71,1
2872,5,8,72,1
2873,5,8,73,2
2874,5,8,74,3
2875,5,8,75,1
2876,5,8,76,4
2877,5,8,77,2
2878,5,8,78,1
2879,5,8,79,3
2880,5,8,80,2
2881,5,8,81,2
2882,5,8,82,2
2883,5,8,83,4
2884,5,8,84,2
2885,5,8,85,4
2886,5,8,86,2
2887,5,8,87,3
2888,5,8,88,3
2889,5,8,89,2
2890,5,8,90,3
2891,5,8,91,4
2892,5,8,92,3
2893,5,8,93,3
2894,5,8,94,4
2895,5,8,95,3
2896,5,8,96,2
2897,5,8,97,1
2898,5,8,98,4
2899,5,8,99,4
2900,5,9,0,0
2901,5,9,1,3
2902,5,9,2,3
2903,5,9,3,2
2904,5,9,4,2
2905,5,9,5,1
2906,5,9,6,3
2907,5,9,7,3
2908,5,9,8,4
2909,5,9,9,1
2910,5,9,10,0
2911,5,9,11,2
2912,5,9,12,0
2913,5,9,13,2
2914,5,9,14,3
2915,5,9,15,5
2916,5,9,16,2
2917,5,9,17,2
2918,5,9,18,4
2919,5,9,19,3
2920,5,9,20,4
2921,5,9,21,4
2922,5,9,22,3
2923,5,9,23,2
2924,5,9,24,3
2925,5,9,25,2
2926,5,9,26,4
2927,5,9,27,2
2928,5,9,28,3
2929,5,9,29,3
2930,5,9,30,3
2931,5,9,31,4
2932,5,9,32,3
2933,5,9,33,1
2934,5,9,34,2
2935,5,9,35,3
2936,5,9,36,4
2937,5,9,37,4
2938,5,9,38,1
2939,5,9,39,3
2940,5,9,40,2
2941,5,9,41,4
2942,5,9,42,3
2943,5,9,43,2
2944,5,9,44,1
2945,5,9,45,2
2946,5,9,46,3
2947,5,9,47,1
2948,5,9,48,0
2949,5,9,49,3
2950,5,9,50,2
2951,5,9,51,3
2952,5,9,52,2
2953,5,9,53,2
2954,5,9,54,4
2955,5,9,55,4
2956,5,9,56,2
2957,5,9,57,2
2958,5,9,58,4
2959,5,9,59,3
2960,5,9,60,3
2961,5,9,61,3
2962,5,9,62,5
2963,5,9,63,2
2964,5,9,64,3
2965,5,9,65,3
2966,5,9,66,2
2967,5,9,67,3
2968,5,9,68,3
2969,5,9,69,2
2970,5,9,70,0
2971,5,9,71,2
2972,5,9,72,1
2973,5,9,73,3
2974,5,9,74,3
2975,5,9,75,2
2976,5,9,76,0
2977,5,9,77,3
2978,5,9,78,4
2979,5,9,79,1
2980,5,9,80,3
2981,5,9,81,3
2982,5,9,82,3
2983,5,9,83,3
2984,5,9,84,4
2985,5,9,85,4
2986,5,9,86,3
2987,5,9,87,3
2988,5,9,88,2
2989,5,9,89,2
2990,5,9,90,4
2991,5,9,91,3
2992,5,9,92,2
2993,5,9,93,3
2994,5,9,94,3
2995,5,9,95,2
2996,5,9,96,2
2997,5,9,97,3
2998,5,9,98,3
2999,5,9,99,2
3000,6,0,0,3
3001,6,0,1,4
3002,6,0,2,5
3003,6,0,3,2
3004,6,0,4,5
3005,6,0,5,4
3006,6,0,6,2
3007,6,0,7,3
3008,6,0,8,3
3009,6,0,9,2
3010,6,0,10,2
3011,6,0,11,2
3012,6,0,12,2
3013,6,0,13,3
3014,6,0,14,3
3015,6,0,15,4
3016,6,0,16,2
3017,6,0,17,4
3018,6,0,18,4
3019,6,0,19,2
3020,6,0,20,0
3021,6,0,21,3
3022,6,0,22,1
3023,6,0,23,2
3024,6,0,24,4
3025,6,0,25,4
3026,6,0,26,3
3027,6,0,27,3
3028,6,0,28,4
3029,6,0,29,2
3030,6,0,30,3
3031,6,0,31,2
3032,6,0,32,4
3033,6,0,33,3
3034,6,0,34,2
3035,6,0,35,3
3036,6,0,36,1
3037,6,0,37,4
3038,6,0,38,3
3039,6,0,39,4
3040,6,0,40,4
3041,6,0,41,4
3042,6,0,42,5
3043,6,0,43,3
3044,6,0,44,4
3045,6,0,45,2
3046,6,0,46,1
3047,6,0,47,2
3048,6,0,48,4
3049,6,0,49,2
3050,6,0,50,3
3051,6,0,51,4
3052,6,0,52,3
3053,6,0,53,4
3054,6,0,54,2
3055,6,0,55,4
3056,6,0,56,2
3057,6,0,57,4
3058,6,0,58,2
3059,6,0,59,2
3060,6,0,60,4
3061,6,0,61,2
3062,6,0,62,2
3063,6,0,63,3
3064,6,0,64,2
3065,6,0,65,4
3066,6,0,66,4
3067,6,0,67,0
3068,6,0,68,0
3069,6,0,69,4
3070,6,0,70,1
3071,6,0,71,0
3072,6,0,72,3
3073,6,0,73,3
3074,6,0,74,2
3075,6,0,75,0
3076,6,0,76,4
3077,6,0,77,2
3078,6,0,78,3
3079,6,0,79,2
3080,6,0,80,3
3081,6,0,81,3
3082,6,0,82,1
3083,6,0,83,4
3084,6,0,84,4
3085,6,0,85,1
3086,6,0,86,4
3087,6,0,87,4
3088,6,0,88,2
3089,6,0,89,3
3090,6,0,90,3
3091,6,0,91,3
3092,6,0,92,1
3093,6,0,93,4
3094,6,0,94,5
3095,6,0,95,2
3096,6,0,96,4
3097,6,0,97,4
3098,6,0,98,3
3099,6,0,99,4
3100,6,1,0,2
3101,6,1,1,3
3102,6,1,2,2
3103,6,1,3,4
3104,6,1,4,5
3105,6,1,5,3
3106,6,1,6,3
3107,6,1,7,4
3108,6,1,8,4
3109,6,1,9,1
3110,6,1,10,2
3111,6,1,11,4
3112,6,1,12,2
3113,6,1,13,4
3114,6,1,14,1
3115,6,1,15,3
3116,6,1,16,2
3117,6,1,17,0
3118,6,1,18,3
3119,6,1,19,5
3120,6,1,20,4
3121,6,1,21,3
3122,6,1,22,4
3123,6,1,23,3
3124,6,1,24,4
3125,6,1,25,4
3126,6,1,26,0
3127,6,1,27,2
3128,6,1,28,4
3129,6,1,29,5
3130,6,1,30,4
3131,6,1,31,3
3132,6,1,32,3
3133,6,1,33,3
3134,6,1,34,3
3135,6,1,35,5
3136,6,1,36,4
3137,6,1,37,4
3138,6,1,38,4
3139,6,1,39,3
3140,6,1,40,2
3141,6,1,41,4
3142,6,1,42,4
3143,6,1,43,3
3144,6,1,44,4
3145,6,1,45,3
3146,6,1,46,4
3147,6,1,47,4
3148,6,1,48,1
3149,6,1,49,1
3150,6,1,50,5
3151,6,1,51,3
3152,6,1,52,4
3153,6,1,53,3
3154,6,1,54,4
3155,6,1,55,4
3156,6,1,56,3
3157,6,1,57,3
3158,6,1,58,3
3159,6,1,59,3
3160,6,1,60,3
3161,6,1,61,4
3162,6,1,62,4
3163,6,1,63,4
3164,6,1,64,5
3165,6,1,65,2
3166,6,1,66,2
3167,6,1,67,4
3168,6,1,68,5
3169,6,1,69,5
3170,6,1,70,2
3171,6,1,71,2
3172,6,1,72,3
3173,6,1,73,3
3174,6,1,74,2
3175,6,1,75,1
3176,6,1,76,3
3177,6,1,77,4
3178,6,1,78,5
3179,6,1,79,3
3180,6,1,80,2
3181,6,1,81,4
3182,6,1,82,3
3183,6,1,83,3
3184,6,1,84,4
3185,6,1,85,3
3186,6,1,86,2
3187,6,1,87,3
3188,6,1,88,2
3189,6,1,89,4
3190,6,1,90,4
3191,6,1,91,4
3192,6,1,92,3
3193,6,1,93,2
3194,6,1,94,2
3195,6,1,95,3
3196,6,1,96,3
3197,6,1,97,3
3198,6,1,98,2
3199,6,1,99,2
3200,6,2,0,6
3201,6,2,1,3
3202,6,2,2,3
3203,6,2,3,2
3204,6,2,4,4
3205,6,2,5,4
3206,6,2,6,4
3207,6,2,7,4
3208,6,2,8,5
3209,6,2,9,2
3210,6,2,10,4
3211,6,2,11,1
3212,6,2,12,2
3213,6,2,13,2
3214,6,2,14,3
3215,6,2,15,3
3216,6,2,16,2
3217,6,2,17,2
3218,6,2,18,2
3219,6,2,19,4
3220,6,2,20,4
3221,6,2,21,3
3222,6,2,22,2
3223,6,2,23,4
3224,6,2,24,2
3225,6,2,25,3
3226,6,2,26,2
3227,6,2,27,3
3228,6,2,28,3
3229,6,2,29,3
3230,6,2,30,4
3231,6,2,31,3
3232,6,2,32,4
3233,6,2,33,4
3234,6,2,34,3
3235,6,2,35,3
3236,6,2,36,5
3237,6,2,37,0
3238,6,2,38,2
3239,6,2,39,4
3240,6,2,40,4
3241,6,2,41,3
3242,6,2,42,5
3243,6,2,43,2
3244,6,2,44,3
3245,6,2,45,4
3246,6,2,46,4
3247,6,2,47,4
3248,6,2,48,4
3249,6,2,49,0
3250,6,2,50,2
3251,6,2,51,5
3252,6,2,52,3
3253,6,2,53,4
3254,6,2,54,0
3255,6,2,55,3
3256,6,2,56,0
3257,6,2,57,2
3258,6,2,58,4
3259,6,2,59,3
3260,6,2,60,2
3261,6,2,61,3
3262,6,2,62,3
3263,6,2,63,3
3264,6,2,64,3
3265,6,2,65,0
3266,6,2,66,3
3267,6,2,67,3
3268,6,2,68,4
3269,6,2,69,3
3270,6,2,70,2
3271,6,2,71,1
3272,6,2,72,2
3273,6,2,73,2
3274,6,2,74,4
3275,6,2,75,3
3276,6,2,76,2
3277,6,2,77,2
3278,6,2,78,3
3279,6,2,79,4
3280,6,2,80,2
3281,6,2,81,1
3282,6,2,82,4
3283,6,2,83,1
3284,6,2,84,1
3285,6,2,85,0
3286,6,2,86,2
3287,6,2,87,3
3288,6,2,88,5
3289,6,2,89,3
3290,6,2,90,4
3291,6,2,91,4
3292,6,2,92,4
3293,6,2,93,3
3294,6,2,94,3
3295,6,2,95,3
3296,6,2,96,4
3297,6,2,97,4
3298,6,2,98,4
3299,6,2,99,4
3300,6,3,0,2
3301,6,3,1,3
3302,6,3,2,4
3303,6,3,3,2
3304,6,3,4,4
3305,6,3,5,3
3306,6,3,6,3
3307,6,3,7,3
3308,6,3,8,1
3309,6,3,9,3
3310,6,3,10,3
3311,6,3,11,3
3312,6,3,12,3
3313,6,3,13,3
3314,6,3,14,3
3315,6,3,15,2
3316,6,3,16,2
3317,6,3,17,3
3318,6,3,18,5
3319,6,3,19,2
3320,6,3,20,3
3321,6,3,21,2
3322,6,3,22,4
3323,6,3,23,5
3324,6,3,24,5
3325,6,3,25,3
3326,6,3,26,3
3327,6,3,27,5
3328,6,3,28,3
3329,6,3,29,4
3330,6,3,30,3
3331,6,3,31,1
3332,6,3,32,3
3333,6,3,33,2
3334,6,3,34,3
3335,6,3,35,3
3336,6,3,36,3
3337,6,3,37,2
3338,6,3,38,2
3339,6,3,39,2
3340,6,3,40,4
3341,6,3,41,4
3342,6,3,42,4
3343,6,3,43,4
3344,6,3,44,4
3345,6,3,45,1
3346,6,3,46,4
3347,6,3,47,3
3348,6,3,48,3
3349,6,3,49,2
3350,6,3,50,5
3351,6,3,51,3
3352,6,3,52,1
3353,6,3,53,3
3354,6,3,54,3
3355,6,3,55,3
3356,6,3,56,5
3357,6,3,57,2
3358,6,3,58,5
3359,6,3,59,3
3360,6,3,60,4
3361,6,3,61,3
3362,6,3,62,3
3363,6,3,63,3
3364,6,3,64,5
3365,6,3,65,3
3366,6,3,66,2
3367,6,3,67,3
3368,6,3,68,0
3369,6,3,69,3
3370,6,3,70,0
3371,6,3,71,2
3372,6,3,72,4
3373,6,3,73,5
3374,6,3,74,3
3375,6,3,75,1
3376,6,3,76,4
3377,6,3,77,2
3378,6,3,78,4
3379,6,3,79,3
3380,6,3,80,2
3381,6,3,81,4
3382,6,3,82,2
3383,6,3,83,2
3384,6,3,84,4
3385,6,3,85,5
3386,6,3,86,3
3387,6,3,87,2
3388,6,3,88,4
3389,6,3,89,5
3390,6,3,90,2
3391,6,3,91,2
3392,6,3,92,3
3393,6,3,93,2
3394,6,3,94,1
3395,6,3,95,4
3396,6,3,96,3
3397,6,3,97,4
3398,6,3,98,3
3399,6,3,99,3
3400,6,4,0,2
3401,6,4,1,4
3402,6,4,2,4
3403,6,4,3,3
3404,6,4,4,4
3405,6,4,5,3
3406,6,4,6,2
3407,6,4,7,4
3408,6,4,8,2
3409,6,4,9,5
3410,6,4,10,4
3411,6,4,11,1
3412,6,4,12,3
3413,6,4,13,2
3414,6,4,14,3
3415,6,4,15,0
3416,6,4,16,3
3417,6,4,17,1
3418,6,4,18,4
3419,6,4,19,2
3420,6,4,20,3
3421,6,4,21,3
3422,6,4,22,3
3423,6,4,23,4
3424,6,4,24,2
3425,6,4,25,3
3426,6,4,26,3
3427,6,4,27,4
3428,6,4,28,5
3429,6,4,29,5
3430,6,4,30,2
3431,6,4,31,2
3432,6,4,32,3
3433,6,4,33,4
3434,6,4,34,4
3435,6,4,35,4
3436,6,4,36,2
3437,6,4,37,4
3438,6,4,38,4
3439,6,4,39,2
3440,6,4,40,4
3441,6,4,41,2
3442,6,4,42,3
3443,6,4,43,3
3444,6,4,44,5
3445,6,4,45,4
3446,6,4,46,1
3447,6,4,47,4
3448,6,4,48,2
3449,6,4,49,4
3450,6,4,50,2
3451,6,4,51,3
3452,6,4,52,0
3453,6,4,53,3
3454,6,4,54,5
3455,6,4,55,1
3456,6,4,56,2
3457,6,4,57,2
3458,6,4,58,3
3459,6,4,59,2
3460,6,4,60,2
3461,6,4,61,3
3462,6,4,62,5
3463,6,4,63,3
3464,6,4,64,3
3465,6,4,65,2
3466,6,4,66,3
3467,6,4,67,3
3468,6,4,68,2
3469,6,4,69,3
3470,6,4,70,3
3471,6,4,71,3
3472,6,4,72,4
3473,6,4,73,3
3474,6,4,74,4
3475,6,4,75,6
3476,6,4,76,0
3477,6,4,77,0
3478,6,4,78,3
3479,6,4,79,5
3480,6,4,80,3
3481,6,4,81,0
3482,6,4,82,1
3483,6,4,83,4
3484,6,4,84,2
3485,6,4,85,3
3486,6,4,86,4
3487,6,4,87,4
3488,6,4,88,2
3489,6,4,89,4
3490,6,4,90,2
3491,6,4,91,0
3492,6,4,92,1
3493,6,4,93,3
3494,6,4,94,3
3495,6,4,95,2
3496,6,4,96,2
3497,6,4,97,3
3498,6,4,98,0
3499,6,4,99,1
3500,6,5,0,1
3501,6,5,1,4
3502,6,5,2,4
3503,6,5,3,2
3504,6,5,4,3
3505,6,5,5,4
3506,6,5,6,2
3507,6,5,7,2
3508,6,5,8,3
3509,6,5,9,4
3510,6,5,10,2
3511,6,5,11,0
3512,6,5,12,4
3513,6,5,13,3
3514,6,5,14,0
3515,6,5,15,3
3516,6,5,16,2
3517,6,5,17,2
3518,6,5,18,2
3519,6,5,19,6
3520,6,5,20,3
3521,6,5,21,3
3522,6,5,22,2
3523,6,5,23,2
3524,6,5,24,0
3525,6,5,25,3
3526,6,5,26,5
3527,6,5,27,3
3528,6,5,28,5
3529,6,5,29,5
3530,6,5,30,0
3531,6,5,31,4
3532,6,5,32,2
3533,6,5,33,4
3534,6,5,34,0
3535,6,5,35,4
3536,6,5,36,5
3537,6,5,37,3
3538,6,5,38,3
3539,6,5,39,5
3540,6,5,40,3
3541,6,5,41,3
3542,6,5,42,2
3543,6,5,43,3
3544,6,5,44,3
3545,6,5,45,3
3546,6,5,46,4
3547,6,5,47,2
3548,6,5,48,2
3549,6,5,49,3
3550,6,5,50,3
3551,6,5,51,3
3552,6,5,52,3
3553,6,5,53,3
3554,6,5,54,3
3555,6,5,55,4
3556,6,5,56,5
3557,6,5,57,2
3558,6,5,58,4
3559,6,5,59,3
3560,6,5,60,3
3561,6,5,61,4
3562,6,5,62,3
3563,6,5,63,2
3564,6,5,64,3
3565,6,5,65,4
3566,6,5,66,2
3567,6,5,67,3
3568,6,5,68,3
3569,6,5,69,3
3570,6,5,70,2
3571,6,5,71,3
3572,6,5,72,5
3573,6,5,73,2
3574,6,5,74,4
3575,6,5,75,3
3576,6,5,76,2
3577,6,5,77,3
3578,6,5,78,4
3579,6,5,79,5
3580,6,5,80,4
3581,6,5,81,3
3582,6,5,82,4
3583,6,5,83,4
3584,6,5,84,4
3585,6,5,85,4
3586,6,5,86,2
3587,6,5,87,4
3588,6,5,88,2
3589,6,5,89,2
3590,6,5,90,4
3591,6,5,91,4
3592,6,5,92,4
3593,6,5,93,4
3594,6,5,94,3
3595,6,5,95,2
3596,6,5,96,4
3597,6,5,97,3
3598,6,5,98,4
3599,6,5,99,3
3600,6,6,0,4
3601,6,6,1,2
3602,6,6,2,3
3603,6,6,3,3
3604,6,6,4,3
3605,6,6,5,1
3606,6,6,6,4
3607,6,6,7,1
3608,6,6,8,3
3609,6,6,9,3
3610,6,6,10,5
3611,6,6,11,3
3612,6,6,12,3
3613,6,6,13,3
3614,6,6,14,3
3615,6,6,15,3
3616,6,6,16,3
3617,6,6,17,4
3618,6,6,18,3
3619,6,6,19,4
3620,6,6,20,4
3621,6,6,21,3
3622,6,6,22,5
3623,6,6,23,0
3624,6,6,24,3
3625,6,6,25,5
3626,6,6,26,3
3627,6,6,27,3
3628,6,6,28,3
3629,6,6,29,2
3630,6,6,30,4
3631,6,6,31,0
3632,6,6,32,3
3633,6,6,33,3
3634,6,6,34,3
3635,6,6,35,3
3636,6,6,36,4
3637,6,6,37,3
3638,6,6,38,3
3639,6,6,39,3
3640,6,6,40,3
3641,6,6,41,4
3642,6,6,42,3
3643,6,6,43,4
3644,6,6,44,2
3645,6,6,45,5
3646,6,6,46,3
3647,6,6,47,3
3648,6,6,48,4
3649,6,6,49,4
3650,6,6,50,2
3651,6,6,51,2
3652,6,6,52,2
3653,6,6,53,3
3654,6,6,54,3
3655,6,6,55,3
3656,6,6,56,2
3657,6,6,57,3
3658,6,6,58,0
3659,6,6,59,1
3660,6,6,60,4
3661,6,6,61,3
3662,6,6,62,3
3663,6,6,63,3
3664,6,6,64,5
3665,6,6,65,3
3666,6,6,66,2
3667,6,6,67,3
3668,6,6,68,2
3669,6,6,69,2
3670,6,6,70,5
3671,6,6,71,2
3672,6,6,72,4
3673,6,6,73,4
3674,6,6,74,3
3675,6,6,75,3
3676,6,6,76,2
3677,6,6,77,3
3678,6,6,78,3
3679,6,6,79,4
3680,6,6,80,5
3681,6,6,81,1
3682,6,6,82,0
3683,6,6,83,3
3684,6,6,84,3
3685,6,6,85,2
3686,6,6,86,1
3687,6,6,87,3
3688,6,6,88,2
3689,6,6,89,4
3690,6,6,90,4
3691,6,6,91,3
3692,6,6,92,3
3693,6,6,93,4
3694,6,6,94,0
3695,6,6,95,2
3696,6,6,96,1
3697,6,6,97,3
3698,6,6,98,3
3699,6,6,99,4
3700,6,7,0,4
3701,6,7,1,3
3702,6,7,2,4
3703,6,7,3,2
3704,6,7,4,3
3705,6,7,5,3
3706,6,7,6,4
3707,6,7,7,3
3708,6,7,8,4
3709,6,7,9,1
3710,6,7,10,4
3711,6,7,11,0
3712,6,7,12,3
3713,6,7,13,6
3714,6,7,14,3
3715,6,7,15,3
3716,6,7,16,5
3717,6,7,17,4
3718,6,7,18,4
3719,6,7,19,4
3720,6,7,20,4
3721,6,7,21,3
3722,6,7,22,3
3723,6,7,23,4
3724,6,7,24,4
3725,6,7,25,5
3726,6,7,26,4
3727,6,7,27,5
3728,6,7,28,1
3729,6,7,29,4
3730,6,7,30,4
3731,6,7,31,3
3732,6,7,32,4
3733,6,7,33,2
3734,6,7,34,4
3735,6,7,35,5
3736,6,7,36,1
3737,6,7,37,3
3738,6,7,38,2
3739,6,7,39,4
3740,6,7,40,3
3741,6,7,41,3
3742,6,7,42,5
3743,6,7,43,1
3744,6,7,44,2
3745,6,7,45,3
3746,6,7,46,4
3747,6,7,47,3
3748,6,7,48,3
3749,6,7,49,0
3750,6,7,50,4
3751,6,7,51,3
3752,6,7,52,3
3753,6,7,53,2
3754,6,7,54,2
3755,6,7,55,3
3756,6,7,56,5
3757,6,7,57,3
3758,6,7,58,3
3759,6,7,59,2
3760,6,7,60,5
3761,6,7,61,3
3762,6,7,62,4
3763,6,7,63,3
3764,6,7,64,0
3765,6,7,65,5
3766,6,7,66,3
3767,6,7,67,3
3768,6,7,68,3
3769,6,7,69,4
3770,6,7,70,4
3771,6,7,71,3
3772,6,7,72,3
3773,6,7,73,4
3774,6,7,74,0
3775,6,7,75,4
3776,6,7,76,3
3777,6,7,77,1
3778,6,7,78,3
3779,6,7,79,3
3780,6,7,80,2
3781,6,7,81,1
3782,6,7,82,2
3783,6,7,83,3
3784,6,7,84,2
3785,6,7,85,1
3786,6,7,86,4
3787,6,7,87,3
3788,6,7,88,2
3789,6,7,89,4
3790,6,7,90,3
3791,6,7,91,4
3792,6,7,92,4
3793,6,7,93,3
3794,6,7,94,4
3795,6,7,95,2
3796,6,7,96,2
3797,6,7,97,3
3798,6,7,98,0
3799,6,7,99,3
3800,6,8,0,1
3801,6,8,1,3
3802,6,8,2,3
3803,6,8,3,2
3804,6,8,4,3
3805,6,8,5,3
3806,6,8,6,5
3807,6,8,7,3
3808,6,8,8,2
3809,6,8,9,0
3810,6,8,10,2
3811,6,8,11,4
3812,6,8,12,2
3813,6,8,13,3
3814,6,8,14,4
3815,6,8,15,3
3816,6,8,16,1
3817,6,8,17,3
3818,6,8,18,3
3819,6,8,19,3
3820,6,8,20,4
3821,6,8,21,3
3822,6,8,22,3
3823,6,8,23,2
3824,6,8,24,0
3825,6,8,25,4
3826,6,8,26,2
3827,6,8,27,3
3828,6,8,28,2
3829,6,8,29,2
3830,6,8,30,5
3831,6,8,31,5
3832,6,8,32,3
3833,6,8,33,4
3834,6,8,34,1
3835,6,8,35,4
3836,6,8,36,4
3837,6,8,37,2
3838,6,8,38,3
3839,6,8,39,3
3840,6,8,40,2
3841,6,8,41,3
3842,6,8,42,2
3843,6,8,43,4
3844,6,8,44,3
3845,6,8,45,1
3846,6,8,46,4
3847,6,8,47,2
3848,6,8,48,0
3849,6,8,49,0
3850,6,8,50,2
3851,6,8,51,4
3852,6,8,52,4
3853,6,8,53,4
3854,6,8,54,3
3855,6,8,55,3
3856,6,8,56,2
3857,6,8,57,3
3858,6,8,58,3
3859,6,8,59,5
3860,6,8,60,4
3861,6,8,61,3
3862,6,8,62,3
3863,6,8,63,4
3864,6,8,64,3
3865,6,8,65,4
3866,6,8,66,5
3867,6,8,67,4
3868,6,8,68,4
3869,6,8,69,2
3870,6,8,70,0
3871,6,8,71,2
3872,6,8,72,3
3873,6,8,73,5
3874,6,8,74,4
3875,6,8,75,2
3876,6,8,76,3
3877,6,8,77,1
3878,6,8,78,2
3879,6,8,79,2
3880,6,8,80,4
3881,6,8,81,2
3882,6,8,82,3
3883,6,8,83,0
3884,6,8,84,3
3885,6,8,85,2
3886,6,8,86,4
3887,6,8,87,2
3888,6,8,88,4
3889,6,8,89,2
3890,6,8,90,4
3891,6,8,91,1
3892,6,8,92,0
3893,6,8,93,3
3894,6,8,94,3
3895,6,8,95,2
3896,6,8,96,2
